Age,Gender,Time_on_platform,Devices_connected,Subscription_type,Num_active_profiles,Avg_rating
39,Male,2036,3,Standard,1,1
63,Female,4396,3,Standard,2,1
53,Female,4396,2,Basic,5,4
42,Male,4396,3,Basic,2,2
18,Male,2946,2,Premium,5,3
18,Male,8274,5,Standard,2,2
31,Male,2623,3,Basic,4,1
30,Male,4090,3,Standard,5,4
62,Male,8072,5,Standard,3,3
66,Female,5206,4,Standard,3,1
18,Female,7099,3,Premium,5,3
46,Female,4396,5,Premium,4,1
44,Male,6026,3,Standard,4,3
47,Female,220,2,Standard,2,4
66,Female,4396,3,Standard,1,3
28,Male,4752,1,Standard,4,3
41,Male,4396,1,Premium,3,2
26,Female,1817,3,Standard,4,3
44,Female,4661,5,Standard,4,3
29,Female,5033,5,Basic,4,3
43,Male,7703,1,Premium,3,4
57,Female,4396,2,Standard,3,1
44,Male,4318,5,Standard,1,4
19,Male,141,1,Standard,5,1
55,Male,4396,4,Standard,5,3
65,Female,4396,3,Basic,3,3
44,Female,7053,4,Standard,2,2
67,Female,4396,3,Standard,1,3
23,Male,3840,1,Standard,2,1
67,Female,1928,4,Standard,4,3
44,Female,4396,3,Standard,5,1
18,Male,4396,3,Premium,1,3
38,Female,5047,5,Standard,5,4
49,Female,7653,3,Standard,2,1
19,Female,8196,3,Standard,5,3
44,Male,8588,3,Standard,3,3
44,Female,5624,3,Standard,1,4
59,Male,2186,2,Premium,1,3
39,Female,4396,3,Standard,2,3
59,Male,154,3,Premium,5,4
44,Male,5991,3,Basic,4,3
44,Male,4396,4,Standard,4,4
21,Female,7653,3,Standard,1,4
51,Male,8658,3,Basic,3,3
63,Female,4396,1,Standard,3,4
42,Male,756,3,Premium,2,3
34,Male,662,3,Standard,4,4
23,Female,2659,3,Basic,2,1
23,Male,4396,4,Standard,5,1
59,Male,8138,1,Standard,4,3
65,Male,4569,3,Basic,2,2
34,Female,2559,3,Standard,5,1
52,Female,4396,5,Premium,5,4
25,Male,6679,1,Standard,1,3
50,Male,4396,3,Standard,3,3
68,Male,955,5,Basic,2,3
39,Female,2372,2,Premium,5,2
66,Male,4396,2,Basic,2,3
44,Male,3847,4,Premium,5,3
57,Male,4000,3,Premium,5,1
49,Male,1761,1,Standard,3,4
53,Male,4396,3,Standard,4,1
66,Female,6498,4,Basic,3,1
49,Male,7996,1,Standard,4,4
56,Male,4396,4,Standard,2,4
44,Male,7297,3,Standard,5,3
39,Female,8469,4,Standard,4,3
41,Female,4396,5,Premium,4,4
59,Female,8288,1,Standard,3,3
25,Female,4396,5,Basic,2,3
67,Female,3515,2,Basic,2,3
67,Male,7340,1,Standard,4,4
36,Female,6630,2,Standard,1,2
26,Male,4428,3,Standard,5,3
20,Male,8360,4,Premium,5,1
44,Male,4109,5,Standard,2,3
48,Male,6207,2,Standard,5,3
44,Female,3307,3,Standard,4,3
60,Male,2922,4,Standard,4,3
53,Male,6800,4,Standard,2,3
21,Female,4669,3,Basic,5,2
63,Male,8742,5,Premium,4,2
61,Male,8355,4,Standard,4,1
44,Female,7986,1,Standard,4,4
21,Female,2232,2,Standard,5,3
24,Male,8179,3,Standard,5,3
19,Female,576,3,Standard,4,3
44,Male,4396,2,Basic,4,3
28,Female,4396,3,Premium,5,1
44,Female,5992,5,Premium,3,3
64,Female,3708,3,Premium,3,3
66,Female,5406,2,Basic,1,2
60,Female,4396,4,Standard,5,3
41,Female,6929,5,Premium,2,1
68,Male,4396,5,Standard,1,2
22,Male,4396,5,Basic,4,3
23,Female,4022,3,Standard,3,1
66,Female,4396,4,Standard,3,2
52,Male,4396,2,Basic,2,3
56,Female,4396,3,Standard,2,4
67,Male,7725,5,Basic,1,3
44,Female,3709,5,Standard,3,2
43,Female,1019,4,Standard,3,3
44,Female,4396,3,Basic,5,1
69,Female,4396,3,Basic,2,2
31,Male,4396,3,Premium,2,4
44,Male,4396,3,Standard,4,1
33,Female,6153,3,Basic,3,2
51,Male,3360,1,Premium,2,4
66,Male,7249,2,Premium,4,1
33,Female,722,3,Premium,2,2
44,Female,3508,2,Basic,4,3
27,Male,4237,2,Basic,1,3
54,Male,5073,5,Standard,2,3
36,Male,3974,3,Standard,3,1
59,Male,1591,3,Standard,1,1
30,Male,7425,3,Standard,1,2
57,Male,5403,5,Standard,3,3
44,Female,7324,1,Standard,1,2
43,Female,2489,4,Premium,1,2
32,Male,6538,3,Premium,3,2
31,Female,2583,3,Basic,1,4
69,Male,598,3,Standard,1,3
20,Female,4396,4,Basic,3,3
20,Female,6223,3,Standard,3,3
38,Male,4396,3,Premium,3,3
39,Male,6071,3,Standard,2,3
55,Female,4396,3,Standard,3,2
18,Male,4396,3,Standard,3,3
47,Male,4396,1,Standard,4,3
34,Female,3597,2,Premium,5,4
58,Female,8442,3,Premium,3,3
68,Female,3457,2,Basic,5,3
46,Male,8081,4,Basic,5,4
25,Male,4050,2,Basic,2,1
65,Female,1982,2,Premium,2,3
31,Female,340,4,Standard,2,1
67,Male,7419,3,Basic,2,3
58,Male,3688,2,Premium,5,1
49,Male,1762,3,Standard,4,2
54,Female,8320,3,Premium,5,3
66,Male,4086,1,Premium,4,2
52,Male,512,1,Premium,3,4
25,Male,7063,3,Basic,4,1
23,Female,7150,2,Standard,2,1
42,Male,4396,5,Standard,1,3
31,Male,5957,1,Standard,5,3
34,Male,4396,3,Basic,3,1
57,Female,1982,5,Standard,5,2
44,Male,6156,2,Standard,3,3
68,Female,7236,3,Premium,3,3
50,Male,709,3,Basic,5,2
40,Male,344,4,Basic,2,4
45,Female,3897,2,Standard,4,4
63,Male,1813,3,Standard,5,3
31,Female,4396,1,Premium,4,1
25,Female,6879,5,Standard,3,3
30,Female,1643,3,Standard,3,3
50,Male,261,2,Basic,1,2
22,Male,7419,2,Standard,2,1
44,Male,5260,1,Basic,5,4
65,Female,4711,2,Basic,3,4
47,Male,7091,3,Basic,5,4
38,Female,7565,2,Standard,1,3
67,Female,2190,3,Premium,4,1
29,Female,1417,2,Standard,4,4
26,Female,4396,2,Standard,2,4
44,Male,4396,5,Standard,1,3
54,Female,1610,5,Standard,4,3
43,Male,5520,3,Premium,3,2
41,Female,5239,3,Standard,3,3
44,Female,4396,3,Standard,3,2
51,Male,8325,3,Basic,4,4
55,Male,3184,4,Standard,1,3
26,Male,4396,3,Premium,4,3
38,Female,7593,2,Basic,3,2
44,Female,4396,5,Standard,5,3
69,Female,4396,4,Standard,4,2
22,Male,4396,1,Standard,2,2
44,Male,2589,2,Basic,4,3
68,Male,393,3,Premium,3,1
18,Male,2914,3,Basic,2,3
28,Female,1926,5,Basic,1,3
57,Male,6890,4,Standard,3,3
67,Male,4396,4,Basic,4,4
39,Male,8415,1,Standard,5,4
35,Female,1231,3,Standard,1,3
32,Male,5621,5,Standard,1,3
31,Male,2675,4,Standard,3,4
44,Male,6114,5,Premium,4,1
23,Female,839,5,Standard,1,3
68,Male,4396,3,Standard,4,3
50,Male,1281,1,Standard,2,3
58,Male,4832,3,Standard,5,3
56,Male,922,4,Premium,3,3
40,Male,3930,3,Basic,4,1
68,Female,3050,2,Standard,3,3
48,Female,4396,3,Premium,5,4
20,Male,8586,3,Premium,5,3
46,Male,4396,5,Standard,4,1
24,Female,4396,3,Premium,3,4
19,Female,6023,2,Standard,3,2
28,Female,6923,3,Premium,5,4
46,Female,2563,4,Basic,3,3
29,Female,4569,3,Standard,3,3
44,Male,1370,2,Standard,1,1
24,Male,1410,1,Standard,4,3
46,Male,4396,5,Standard,2,1
66,Male,6214,1,Standard,3,3
22,Male,4396,2,Standard,5,3
24,Male,3298,3,Standard,4,3
44,Female,4396,5,Premium,5,4
44,Male,4300,3,Standard,1,2
37,Female,4396,4,Standard,5,2
24,Male,6933,5,Standard,1,3
51,Male,4396,3,Standard,4,3
60,Female,5431,4,Premium,1,4
42,Male,1161,4,Standard,2,2
44,Female,4527,3,Standard,5,2
43,Male,4396,2,Standard,5,3
50,Female,1752,3,Basic,2,3
26,Female,5332,4,Standard,1,3
48,Male,4396,3,Premium,1,1
63,Male,1194,3,Standard,1,1
35,Female,2975,2,Standard,1,3
64,Male,4396,4,Basic,1,3
30,Male,2512,3,Standard,4,4
69,Female,4396,3,Standard,3,1
44,Female,4396,3,Standard,4,1
50,Male,4396,3,Standard,3,3
37,Female,7796,5,Standard,2,1
23,Female,7129,4,Standard,5,3
65,Female,4396,3,Basic,1,1
42,Male,3670,3,Standard,1,1
35,Male,4396,5,Standard,5,1
57,Male,4396,4,Premium,3,3
62,Female,4396,3,Premium,2,2
57,Female,4396,1,Standard,2,2
19,Male,118,3,Standard,5,3
44,Female,2617,2,Standard,4,3
57,Female,4791,2,Standard,1,2
44,Male,4396,3,Standard,5,1
44,Female,4396,2,Premium,1,3
67,Female,3019,3,Basic,4,1
44,Female,5750,4,Standard,5,4
63,Male,4396,5,Standard,3,4
61,Male,4396,3,Premium,1,3
69,Female,3093,3,Basic,1,4
27,Male,571,2,Basic,4,1
44,Male,3800,3,Standard,5,3
64,Female,8252,5,Standard,4,3
69,Female,6049,2,Standard,3,1
51,Male,3097,3,Standard,5,2
57,Male,5101,2,Standard,3,2
28,Male,6710,5,Basic,1,4
61,Male,8521,3,Premium,2,3
65,Female,5737,3,Basic,4,4
59,Female,4396,3,Premium,2,2
26,Female,7789,2,Standard,5,1
56,Female,2448,2,Premium,2,3
50,Male,3102,5,Standard,1,2
22,Female,6257,3,Standard,4,1
44,Female,5936,2,Standard,5,2
58,Male,3094,5,Basic,4,4
26,Male,2539,2,Standard,5,3
35,Male,4396,3,Standard,1,1
64,Male,2317,4,Standard,1,3
24,Female,6605,1,Premium,5,3
50,Female,2191,2,Premium,1,2
44,Male,4396,4,Standard,3,1
25,Female,2870,3,Standard,3,2
67,Female,8340,3,Standard,5,1
63,Female,5012,5,Standard,2,4
18,Male,820,3,Standard,5,2
53,Female,4545,3,Standard,5,3
43,Male,6575,1,Standard,3,2
57,Female,6691,4,Standard,3,3
40,Male,254,3,Standard,3,3
61,Female,4396,3,Standard,5,4
45,Female,7264,1,Standard,4,3
48,Female,6246,3,Standard,1,1
57,Female,4396,5,Premium,4,3
44,Male,7176,3,Premium,4,3
37,Male,7804,2,Standard,2,2
48,Male,4112,1,Standard,5,2
50,Female,7479,3,Standard,3,3
25,Male,2498,3,Standard,5,1
33,Female,4396,1,Standard,1,1
40,Male,4396,3,Premium,4,4
36,Female,4396,3,Standard,4,3
52,Male,2683,3,Premium,5,1
58,Male,4396,4,Premium,1,4
26,Male,8107,4,Standard,5,2
33,Male,805,5,Premium,4,3
39,Female,6320,4,Standard,2,3
29,Female,1978,1,Basic,5,3
50,Female,4021,5,Standard,5,3
69,Female,6435,5,Basic,2,3
51,Female,6952,3,Basic,4,2
60,Female,3347,2,Standard,5,1
32,Male,6291,3,Standard,1,3
59,Male,2888,3,Basic,3,1
44,Male,4396,1,Premium,2,3
28,Male,4396,1,Basic,3,1
52,Male,233,3,Standard,3,3
59,Female,7182,3,Standard,1,3
60,Female,3458,1,Basic,3,4
44,Male,4823,4,Premium,4,1
41,Male,4396,4,Premium,4,2
37,Male,3552,5,Standard,5,4
51,Male,5531,3,Basic,1,3
33,Female,8405,2,Premium,3,2
42,Female,4396,4,Standard,1,4
47,Female,4396,3,Standard,4,1
41,Female,4396,3,Premium,4,2
64,Male,6333,2,Premium,5,3
26,Male,2483,3,Standard,1,1
44,Male,7839,3,Standard,1,4
44,Male,4396,3,Standard,5,3
23,Male,6064,1,Basic,3,4
28,Male,4396,1,Standard,4,2
18,Female,7471,2,Standard,4,4
22,Female,5211,5,Standard,1,3
44,Male,350,3,Premium,1,3
39,Male,1920,4,Basic,2,4
22,Male,2787,5,Standard,2,2
66,Female,4396,3,Standard,2,1
39,Male,1016,2,Standard,2,3
53,Male,4396,2,Standard,1,3
44,Female,5209,1,Standard,1,1
61,Male,4357,4,Basic,3,3
44,Female,7794,3,Standard,5,1
44,Female,4396,3,Standard,2,3
18,Female,8302,4,Basic,1,1
44,Male,8223,4,Standard,5,3
43,Female,6263,5,Standard,2,4
57,Male,7567,3,Premium,5,4
42,Female,7468,4,Standard,2,3
44,Female,2263,3,Standard,1,1
45,Male,4396,5,Basic,2,4
44,Male,3203,5,Premium,2,3
41,Female,6231,5,Standard,3,2
30,Female,4396,1,Premium,2,3
23,Male,1059,3,Standard,4,3
49,Female,4396,4,Standard,3,3
31,Female,4396,4,Premium,1,1
43,Female,4396,3,Basic,3,4
18,Male,4396,1,Standard,5,4
57,Male,3805,4,Basic,1,4
60,Female,1372,2,Standard,4,3
27,Male,4928,1,Standard,2,2
24,Male,6857,3,Premium,3,3
38,Male,5642,1,Basic,5,4
21,Female,7072,3,Standard,2,1
60,Female,5275,2,Standard,2,3
44,Male,2259,2,Standard,5,3
40,Female,2509,3,Standard,1,2
36,Male,963,5,Basic,2,3
60,Female,4396,4,Basic,3,2
44,Female,7551,3,Premium,4,2
45,Male,4153,3,Standard,2,2
44,Female,2484,5,Standard,4,3
58,Male,4396,3,Premium,5,3
58,Female,391,3,Basic,4,3
44,Male,389,3,Standard,1,3
57,Female,616,1,Premium,2,3
56,Male,7147,1,Standard,4,2
59,Male,1251,2,Standard,4,3
44,Male,1448,2,Standard,3,3
43,Female,4396,1,Standard,4,2
56,Male,4396,3,Premium,1,2
27,Female,1268,3,Standard,2,3
59,Male,4396,3,Standard,4,3
61,Female,4396,4,Premium,3,3
63,Male,4396,1,Standard,5,3
51,Female,4396,3,Basic,5,3
27,Male,4396,2,Standard,1,4
27,Male,4259,2,Standard,5,3
42,Male,4396,5,Standard,4,4
25,Female,3088,5,Standard,3,1
48,Female,4396,3,Premium,3,2
30,Male,3738,2,Standard,4,1
59,Female,4396,3,Standard,1,4
31,Male,4396,3,Standard,5,1
51,Male,4396,4,Standard,3,4
69,Male,4396,1,Standard,5,1
63,Female,775,3,Standard,1,2
24,Female,2195,4,Standard,4,1
45,Female,8464,3,Standard,1,1
51,Female,4396,3,Standard,3,1
56,Female,6045,3,Standard,2,3
55,Male,2619,3,Premium,4,4
46,Male,712,5,Standard,5,1
64,Female,1165,3,Basic,3,3
58,Male,4396,3,Standard,3,2
44,Female,4396,2,Standard,1,3
40,Male,7271,3,Premium,4,2
37,Female,1113,2,Standard,4,3
68,Male,6025,1,Basic,4,3
31,Male,371,5,Standard,4,3
31,Female,6081,2,Basic,1,1
29,Male,7039,1,Standard,1,1
55,Male,4396,3,Standard,4,3
36,Male,4396,3,Standard,5,3
40,Female,913,1,Premium,4,3
30,Male,4396,3,Basic,2,3
45,Female,4396,4,Basic,2,3
42,Female,680,1,Premium,1,1
44,Male,3193,2,Premium,4,1
50,Male,6222,3,Basic,5,2
38,Male,5840,2,Standard,1,3
45,Male,2864,1,Basic,5,4
44,Female,4396,1,Standard,5,3
34,Female,4125,1,Basic,3,2
25,Male,8355,3,Premium,2,3
68,Male,4396,4,Basic,4,3
31,Female,2112,5,Premium,1,4
25,Female,4396,3,Basic,5,3
44,Male,4396,4,Basic,1,3
60,Female,4396,1,Basic,1,3
34,Male,6580,3,Basic,5,3
24,Male,4396,3,Basic,1,3
59,Male,4396,3,Basic,1,4
44,Male,4396,2,Premium,5,4
57,Female,308,4,Premium,4,2
65,Male,3766,3,Standard,2,3
67,Female,3328,3,Standard,3,4
61,Female,2361,2,Standard,1,2
18,Male,4396,2,Basic,5,4
19,Female,4396,2,Premium,4,4
38,Male,4396,3,Standard,2,3
49,Male,7529,1,Standard,3,3
46,Female,2193,3,Premium,3,4
44,Male,4396,1,Premium,4,4
63,Female,3754,1,Standard,4,4
62,Male,4396,4,Standard,4,4
29,Male,7143,1,Standard,2,4
35,Female,4396,3,Standard,3,4
51,Male,323,3,Standard,5,4
64,Male,4396,2,Standard,3,4
66,Female,459,3,Standard,3,4
37,Male,3441,3,Standard,2,4
22,Male,5154,5,Premium,4,3
65,Male,338,5,Premium,5,3
45,Male,4396,5,Standard,4,3
44,Female,7468,5,Standard,4,3
50,Female,4396,3,Basic,1,3
65,Female,4396,5,Premium,3,2
53,Female,6475,3,Standard,5,3
18,Female,2548,3,Standard,3,3
44,Male,5257,1,Standard,5,3
66,Female,4396,3,Standard,4,2
44,Female,3923,5,Premium,3,4
61,Female,2093,1,Standard,4,1
60,Female,4396,2,Premium,1,3
44,Female,1846,3,Standard,5,2
26,Male,2124,2,Premium,5,3
31,Female,888,1,Premium,1,2
31,Female,2948,3,Standard,1,2
51,Male,3592,3,Premium,5,4
40,Male,4396,2,Standard,2,2
49,Male,8724,1,Standard,4,3
44,Male,4396,3,Basic,2,4
44,Female,755,3,Premium,5,1
44,Male,2393,3,Premium,2,3
60,Female,3741,4,Premium,3,4
55,Female,4396,3,Standard,2,1
44,Male,3798,3,Standard,2,1
19,Male,1460,3,Standard,4,2
69,Female,4396,3,Standard,1,1
24,Female,5550,4,Basic,3,3
27,Male,4338,3,Standard,5,1
32,Male,4396,3,Standard,4,2
44,Female,4396,5,Standard,4,2
37,Female,4396,3,Standard,3,4
54,Female,8628,2,Standard,5,4
44,Female,8619,3,Standard,5,1
46,Female,4396,1,Standard,5,3
42,Female,6363,3,Standard,2,2
24,Female,1597,5,Standard,5,2
22,Male,4396,3,Standard,1,4
56,Male,1168,3,Premium,2,4
59,Male,4235,1,Premium,1,3
39,Male,7066,1,Standard,4,4
37,Female,470,3,Basic,4,2
44,Female,7337,1,Basic,2,3
57,Female,7588,1,Standard,3,2
55,Male,4985,3,Standard,5,4
44,Female,4396,1,Basic,1,3
44,Female,766,3,Basic,5,3
48,Female,4695,3,Standard,4,1
46,Female,5827,1,Standard,4,2
46,Female,3530,2,Standard,4,3
37,Male,5238,2,Basic,3,1
21,Female,4396,4,Standard,2,2
18,Male,7915,4,Standard,1,2
27,Female,3674,1,Standard,1,2
44,Male,6045,3,Standard,3,2
68,Male,4396,2,Premium,1,2
56,Male,453,3,Premium,4,3
43,Male,3995,3,Basic,5,3
32,Female,2526,3,Standard,1,3
64,Female,695,3,Premium,4,1
45,Male,4396,3,Premium,1,2
54,Male,3080,3,Standard,5,3
19,Female,4396,3,Standard,2,1
66,Male,8063,2,Standard,5,2
34,Female,4396,3,Premium,5,2
64,Male,5409,3,Basic,3,3
18,Female,4396,4,Standard,3,1
24,Male,1183,3,Basic,2,3
38,Female,4739,3,Premium,4,2
44,Male,3653,3,Premium,3,1
59,Male,7271,3,Basic,5,4
57,Male,4387,3,Standard,4,1
54,Female,759,3,Premium,5,3
30,Female,3333,1,Standard,5,4
43,Female,4396,3,Standard,4,4
57,Female,1314,4,Basic,3,3
46,Male,4727,2,Standard,5,2
30,Male,8471,3,Basic,5,3
57,Male,1536,5,Premium,2,3
54,Male,4755,3,Basic,2,4
66,Female,4396,2,Basic,4,4
27,Female,1859,1,Standard,2,4
30,Male,579,4,Premium,1,3
69,Female,6375,2,Basic,3,3
43,Female,2065,5,Standard,4,3
42,Male,6844,4,Standard,5,4
55,Male,1049,3,Standard,1,3
44,Male,3251,1,Basic,4,4
61,Male,4396,5,Standard,2,2
61,Male,4320,3,Standard,4,4
37,Male,4396,3,Standard,4,3
46,Female,7883,4,Standard,4,3
31,Female,5577,5,Premium,1,4
56,Male,2219,3,Standard,2,3
36,Male,2209,1,Standard,3,3
37,Female,5686,3,Standard,2,1
44,Male,4396,4,Basic,3,3
44,Male,2061,1,Standard,5,3
44,Male,5637,4,Basic,4,3
29,Female,2793,2,Standard,5,2
49,Female,4237,5,Standard,1,3
43,Female,8562,1,Standard,3,2
69,Female,1635,3,Standard,4,1
32,Male,4645,3,Premium,1,3
41,Female,4396,3,Basic,1,2
48,Male,4396,3,Premium,2,3
65,Female,3708,3,Standard,4,2
31,Female,4396,1,Standard,3,3
22,Male,6824,1,Basic,4,4
61,Female,4396,1,Basic,1,4
41,Female,5624,2,Standard,3,2
23,Female,2552,3,Premium,5,3
51,Male,5569,3,Standard,4,3
41,Male,537,4,Standard,2,4
27,Male,6869,5,Standard,2,2
67,Male,5445,3,Premium,2,4
37,Male,4396,2,Standard,4,2
66,Female,4396,1,Standard,2,2
36,Male,4413,1,Standard,2,4
48,Male,4396,3,Standard,2,1
50,Female,6504,4,Standard,4,3
44,Male,3931,3,Standard,4,4
33,Male,4396,4,Basic,3,3
39,Male,2637,3,Standard,5,4
62,Male,4396,4,Standard,4,3
38,Male,4396,3,Premium,5,3
43,Female,1713,4,Standard,3,4
56,Male,4396,1,Premium,2,3
47,Male,7973,3,Standard,2,1
62,Female,1712,3,Standard,4,3
35,Female,6208,4,Standard,4,3
25,Male,3255,2,Standard,4,3
53,Female,4396,2,Standard,1,4
20,Female,4396,1,Premium,2,2
59,Male,4311,5,Standard,2,4
51,Female,4396,3,Premium,4,1
20,Female,4396,3,Premium,2,1
23,Male,4396,5,Basic,4,3
55,Female,3952,3,Basic,5,2
44,Female,5973,3,Standard,1,3
19,Female,3290,1,Standard,4,1
54,Female,4396,4,Basic,4,3
44,Male,5701,3,Premium,2,2
20,Male,4396,4,Basic,3,2
46,Male,402,4,Premium,4,4
34,Male,4396,4,Standard,5,1
44,Female,7588,3,Premium,5,3
44,Female,4396,2,Premium,1,3
52,Female,4396,3,Basic,1,2
45,Male,4396,2,Standard,1,1
44,Female,4396,2,Basic,1,1
20,Male,1361,2,Basic,2,3
66,Male,2201,3,Standard,4,3
44,Male,6079,3,Premium,3,4
23,Female,3987,3,Standard,1,3
44,Female,4396,3,Standard,4,1
54,Male,5269,1,Basic,1,3
44,Female,8184,2,Standard,5,4
27,Female,110,5,Standard,5,1
50,Male,2944,5,Premium,3,3
69,Male,4396,3,Standard,1,3
51,Female,6127,3,Premium,5,1
38,Female,441,3,Basic,2,3
24,Female,5416,2,Standard,3,1
31,Female,4581,3,Basic,5,3
22,Female,3588,4,Premium,1,3
50,Male,2482,1,Standard,3,4
49,Female,4396,3,Standard,4,2
21,Female,8475,3,Standard,3,1
67,Female,2785,2,Basic,5,2
27,Female,2089,2,Basic,2,3
44,Female,7930,3,Standard,1,3
51,Female,2946,1,Basic,1,3
45,Female,3211,3,Premium,4,1
44,Male,4396,3,Standard,3,4
44,Female,2986,3,Standard,4,1
68,Male,4396,3,Standard,2,4
24,Female,6478,5,Standard,3,4
39,Female,8667,3,Basic,5,1
25,Male,1462,3,Premium,5,3
22,Female,4396,3,Standard,2,4
44,Female,4396,3,Standard,5,3
27,Male,8259,3,Standard,1,4
31,Female,4396,4,Basic,4,3
60,Female,4504,3,Premium,2,4
36,Male,5465,1,Standard,3,4
32,Female,5070,3,Premium,1,3
61,Male,5988,4,Standard,4,4
38,Male,6122,1,Standard,5,1
42,Male,6067,3,Standard,5,3
51,Female,4396,3,Premium,1,2
38,Female,3861,4,Standard,2,1
29,Male,7174,1,Basic,2,1
65,Female,4396,4,Basic,5,2
44,Female,4396,3,Standard,2,3
48,Male,8563,2,Standard,4,3
55,Female,3647,1,Basic,4,3
35,Female,4396,5,Premium,1,4
52,Female,6743,4,Basic,2,3
38,Male,4396,3,Standard,5,4
44,Female,4396,4,Premium,5,3
44,Male,2863,3,Standard,5,3
44,Male,6218,1,Premium,4,3
18,Female,7083,4,Premium,1,2
51,Female,1258,3,Standard,2,1
27,Female,7265,2,Premium,4,3
66,Male,1422,1,Standard,3,3
32,Male,189,5,Standard,4,1
56,Female,4396,3,Standard,1,3
42,Female,5406,5,Premium,2,3
38,Female,7459,3,Standard,5,1
32,Male,3192,1,Standard,3,4
45,Female,4396,3,Standard,5,1
25,Male,1433,5,Standard,4,4
44,Female,4396,2,Standard,5,1
55,Male,3484,3,Standard,4,3
44,Male,6060,1,Premium,2,2
32,Female,7582,3,Basic,2,1
61,Female,3602,3,Standard,3,3
68,Female,6900,4,Premium,4,1
64,Female,5488,1,Standard,3,2
41,Male,6969,3,Basic,3,4
46,Male,336,1,Premium,1,1
44,Female,8414,3,Basic,4,3
38,Female,4396,1,Standard,5,3
49,Male,225,3,Standard,4,2
57,Female,4396,3,Standard,5,4
22,Female,4396,3,Basic,1,3
23,Female,4396,2,Standard,2,4
53,Female,4396,3,Basic,1,4
63,Male,2054,5,Premium,5,4
44,Male,6837,1,Standard,2,3
45,Male,8084,3,Standard,1,2
26,Male,4396,3,Standard,3,1
40,Male,2549,3,Standard,2,1
50,Male,4396,3,Basic,3,2
45,Male,4405,4,Standard,5,1
59,Male,1083,3,Premium,4,3
37,Male,1048,5,Standard,1,3
57,Male,4396,5,Standard,4,3
25,Male,3685,3,Premium,2,2
68,Female,4396,2,Standard,4,2
23,Male,7112,2,Premium,5,3
34,Female,4396,5,Premium,1,4
60,Male,6367,1,Standard,4,3
68,Male,5214,3,Basic,3,1
56,Female,3759,3,Standard,1,3
43,Male,549,5,Standard,4,4
62,Female,4396,3,Premium,2,3
44,Male,4396,3,Basic,5,2
61,Male,7964,2,Standard,3,3
18,Male,3749,2,Standard,1,3
58,Female,4396,3,Standard,1,2
18,Male,4396,5,Standard,2,3
59,Male,6005,3,Standard,2,1
37,Male,2999,5,Basic,4,3
44,Male,7805,3,Standard,4,4
44,Female,4396,3,Premium,5,2
37,Male,6870,1,Standard,4,3
44,Male,4674,3,Standard,2,3
32,Male,1264,3,Standard,5,3
25,Male,7399,4,Standard,1,1
19,Female,6080,4,Standard,1,1
57,Male,2512,4,Standard,3,2
27,Male,3939,2,Premium,2,4
54,Male,2166,1,Basic,5,1
43,Male,511,4,Standard,4,4
45,Female,4396,1,Standard,4,1
27,Female,3675,5,Premium,1,1
62,Male,4396,4,Standard,1,3
65,Female,5170,1,Basic,5,3
44,Female,3291,2,Standard,3,4
44,Male,1453,1,Standard,3,3
41,Female,163,3,Standard,1,2
22,Female,4886,1,Basic,3,4
44,Female,7589,3,Basic,3,1
66,Female,1181,3,Premium,1,1
62,Female,4396,3,Premium,5,3
50,Female,248,2,Basic,2,2
22,Female,2052,3,Standard,1,3
44,Female,4396,4,Standard,1,3
40,Female,978,5,Standard,1,1
62,Female,327,5,Standard,2,4
43,Female,4396,2,Basic,4,4
62,Female,306,3,Standard,3,3
44,Female,94,1,Basic,4,4
59,Male,1124,3,Standard,4,1
27,Male,633,5,Standard,5,3
49,Female,6413,1,Standard,4,4
67,Female,4396,3,Standard,2,3
32,Male,4016,4,Premium,1,3
56,Male,4396,2,Premium,4,3
40,Male,7440,4,Premium,5,4
20,Male,2296,2,Standard,2,4
46,Male,4396,3,Basic,2,3
59,Female,4396,2,Standard,1,2
56,Male,1579,4,Premium,3,3
61,Female,7570,3,Standard,1,1
64,Female,3637,3,Standard,5,1
45,Male,7924,3,Basic,2,3
31,Male,6079,3,Basic,2,3
20,Male,7323,3,Premium,1,4
68,Male,886,2,Premium,2,4
48,Female,2031,5,Standard,4,1
64,Male,4396,5,Standard,2,3
58,Female,3554,3,Premium,2,1
20,Male,7083,3,Basic,3,2
24,Male,4396,5,Premium,1,3
48,Female,2874,4,Standard,5,4
55,Female,626,2,Basic,5,3
35,Male,5662,3,Standard,2,2
31,Male,4463,3,Premium,4,4
44,Male,1363,5,Basic,2,3
43,Female,1250,2,Standard,5,3
48,Female,1356,3,Standard,1,3
33,Female,4396,1,Premium,3,1
44,Male,4396,3,Premium,2,3
44,Female,3528,3,Basic,1,3
46,Female,7281,1,Premium,4,1
19,Female,8291,4,Premium,2,1
44,Male,5837,2,Premium,3,1
33,Female,6948,1,Premium,1,3
30,Female,4396,4,Standard,4,4
51,Male,6370,4,Basic,2,2
23,Male,4396,3,Premium,2,4
26,Male,4396,3,Standard,1,3
34,Female,1714,1,Standard,1,1
44,Female,182,3,Basic,2,1
44,Female,4396,5,Standard,2,1
63,Female,7721,4,Standard,4,4
43,Female,2679,5,Standard,5,1
42,Female,4396,3,Basic,3,1
45,Female,4246,5,Basic,1,3
51,Female,8200,2,Standard,2,3
59,Female,1334,3,Basic,4,3
